,Close,sent,pos,neg,neu,RSI,MACD,K_percent,R_percent,Price_Rate_Change,On_Balance_Volume,Prediction
139,0.7622798937958921,0.0,0.037000000000000005,0.099,0.8640000000000001,0.450711186673368,0.29971882794890076,0.2938599496947259,0.29385994970662177,0.3275478955575144,0.9092063909126541,0.0
140,0.6892600202253794,1.0,0.14800000000000002,0.081,0.7709999999999999,0.29974585266984516,0.25450329328276616,0.0,0.0,0.2043619117152817,0.8770030387372155,1.0
141,0.74497150067497,0.0,0.0,0.083,0.917,0.3596151540026917,0.2513011277145304,0.29178457829101473,0.29178457830282656,0.34798559924854255,0.9096966750906619,0.0
142,0.6576181344189995,1.0,0.113,0.105,0.782,0.0,0.1986615018307037,0.05821074878258746,0.05821074880518462,0.25673839632559003,0.8671267904103601,0.0
143,0.6564010827979703,1.0,0.11,0.081,0.809,0.044890488752811486,0.1574942261588451,0.08632681036768455,0.08632681042178114,0.217632775273159,0.8396376523840432,1.0
144,0.6789832265473392,1.0,0.065,0.049,0.8859999999999999,0.10770263854338658,0.1394902524691439,0.21481272931957648,0.21481272932827244,0.2759242349322254,0.8637165701934738,1.0
145,0.7736851494699654,0.9810919192896688,0.24464688488132869,0.03125218988217697,0.7241009252364943,0.4418598621462324,0.3838852092729769,0.394245669468395,0.3942456694843547,0.501586259200671,0.92332849325718,0.0
146,0.7980720028830146,1.0,0.12811625541981816,0.0,0.8718837445801819,0.5705096567969431,0.30658284936572855,0.8864247198982598,0.8864247199115198,0.6687921988821505,0.9681767754438255,0.0
147,0.8780624130549683,1.0,0.1699954471342901,0.0,0.83000455286571,0.8141079918333857,0.9422141537652691,0.8189276865408229,0.8189276865739743,0.7403282331206827,0.9299322062857873,0.0
148,0.514704806348762,1.0,0.10998289990640935,0.06162887893259095,0.8283882211609996,0.8823166166505444,0.5957022325138874,0.8400813688605597,0.8400813688945675,0.6148239095780538,0.5161987332932935,0.0
149,0.44567670047712754,1.0,0.14260956946486333,0.04243572721258557,0.8149547033225512,0.7774583900486093,0.5916035033036819,0.860099420392928,0.8600994204511988,0.6456317711498352,0.4915739946060797,0.0
150,0.24053645359316278,1.0,0.1497161348444479,0.10330165008979848,0.7461585810367286,0.6523604507264317,0.482580532777641,0.766177523079963,0.766177523110979,0.5042033699166981,0.2175547745575173,0.0
151,0.41592968184186596,0.5,0.0201982138874331,0.019861576989309213,0.9601085275723197,0.7667264707216104,0.5581668900207272,0.9449077300648531,0.9449077301149281,0.6124113811348985,0.42806248998880786,0.0
152,0.41850214247210177,1.0,0.07798045670691651,0.0598271849212321,0.8621923583718514,0.5364028124537144,0.5689907725624296,0.8098494536203784,0.8098494536531624,0.5537691757583368,0.4546124142000033,0.0
153,0.8888076387127719,1.0,0.10927437422176997,0.007783749506488275,0.8830915637622512,0.8277061056464471,0.9206018551615535,0.8608628003534559,0.8608628003883049,0.8725662382173451,0.9657471973907592,0.0
154,0.9523945197459167,1.0,0.09526722441559063,0.021659694805117147,0.8830730807792923,0.850209089295008,0.988643009751604,0.7536715044009641,0.7536715044314739,0.7917302429060651,0.9259664421101561,0.0
155,0.772028697179347,1.0,0.11468290182086843,0.0001395711750680033,0.8851775270040634,0.426002065891587,0.6387507991649302,0.23396132667088243,0.23396132668035347,0.2239876212342911,0.9241897421992696,0.0
